the_geom,lng,objectid,year,dc_key,code,date_,race,sex,age,wound,officer_involved,the_geom_webmercator,offender_deceased,location,latino,point_x,point_y,dist,time,inside,outside,fatal,lat,offender_injured
0101000020E6100000F7DF52E734CF52C057ADF13EB3F64340,-75.23760398,3751,2018.0,201812020717,0111,2018-03-20,A,M,53,torso,N,0101000020110F0000F928DEF01CF35FC1D0CCA27897855241,N,6500 BLOCK KINGSESSING AV,0,-75.23760398,39.92734515,12,05:40:00,0.0,1.0,1.0,39.92734515,N
0101000020E6100000230C87CE00CC52C039986E8ECAF74340,-75.18754924,3752,2018.0,201817020726,0411,2018-05-17,B,M,31,back,N,0101000020110F00002E4981ECABED5FC1DDC90ED4CC865241,N,2600 BLOCK EARP ST,0,-75.18754924,39.93586903,17,20:03:00,0.0,1.0,0.0,39.93586903,N
0101000020E6100000DA8979F3E7C852C01100984252014440,-75.13915717,3753,2017.0,201725090372,0111,2017-10-19,W,M,24,chest,N,0101000020110F00002249BF2D69E85FC101C2159F5C915241,N,3800 BLOCK N MARSHALL ST,1,-75.13915717,40.01032289,25,03:24:00,0.0,1.0,1.0,40.01032288,N
0101000020E61000001004A7C2C8C752C00B04A67881FF4340,-75.12162844,3754,2017.0,201724122505,0411,2017-12-18,W,F,47,ankle,N,0101000020110F0000FC6D3B5B81E65FC1BD272B4B598F5241,N,3100 BLOCK D ST,1,-75.12162844,39.99613865,24,14:21:00,0.0,1.0,0.0,39.99613865,N
0101000020E6100000667E3D7810C752C046796A1E55FF4340,-75.11038023,3755,2017.0,201724122626,0302,2017-12-18,B,M,25,hip,N,0101000020110F0000EA97F35148E55FC19832C31F288F5241,N,3200 BLOCK EMERALD ST,0,-75.11038023,39.99478512,24,20:10:00,0.0,1.0,0.0,39.99478512,N
0101000020E6100000667E3D7810C752C046796A1E55FF4340,-75.11038023,3756,2017.0,201724122626,0302,2017-12-18,B,M,27,multi,N,0101000020110F0000EA97F35148E55FC19832C31F288F5241,N,3200 BLOCK EMERALD ST,0,-75.11038023,39.99478512,24,20:10:00,0.0,1.0,0.0,39.99478512,N
0101000020E61000009E380C280CCE52C0673AA6B49FFC4340,-75.21949197,3757,2017.0,201719103449,0411,2017-12-11,B,M,34,foot,N,0101000020110F0000B318CEE224F15FC11B06CE86278C5241,N,4800 BLOCK LANCASTER AV,0,-75.21949197,39.97362383,19,00:55:00,0.0,1.0,0.0,39.97362383,N
0101000020E6100000792C4BAE41C752C057D0519A8FFF4340,-75.11338384,3758,2017.0,201724120335,0411,2017-12-11,B,M,21,leg,N,0101000020110F00008F5503E99BE55FC147E2CDF5688F5241,N,3200 BLOCK H ST,0,-75.11338384,39.99656991,24,15:38:00,0.0,1.0,0.0,39.99656991,N
0101000020E61000007C6C81F3D8CB52C0D8D8A17113074440,-75.18511665,3759,2017.0,201714109220,0111,2017-12-11,B,M,33,torso,N,0101000020110F00003A3FA53968ED5FC1EE4746B3BE975241,N,100 BLOCK E GORGAS LA,0,-75.18511665,40.05528088,14,18:35:00,0.0,1.0,1.0,40.05528088,N
0101000020E6100000792C4BAE41C752C057D0519A8FFF4340,-75.11338384,3760,2017.0,201724120431,0411,2017-12-11,W,M,29,leg,N,0101000020110F00008F5503E99BE55FC147E2CDF5688F5241,N,3300 BLOCK H ST,0,-75.11338384,39.99656991,24,18:49:00,0.0,1.0,0.0,39.99656991,N
0101000020E6100000792C4BAE41C752C057D0519A8FFF4340,-75.11338384,3761,2017.0,201724120409,0411,2017-12-11,W,M,34,buttocks,N,0101000020110F00008F5503E99BE55FC147E2CDF5688F5241,N,800 BLOCK E SCHILLER ST,0,-75.11338384,39.99656991,24,19:12:00,0.0,1.0,0.0,39.99656991,N
0101000020E6100000364E126427C952C0195FAC5643014440,-75.14302923,3762,2017.0,201725106412,0411,2017-12-11,B,M,26,leg,N,0101000020110F000019F908F0D4E85FC166E860134C915241,N,3800 BLOCK N PERCY ST,0,-75.14302924,40.00986751,25,19:52:00,0.0,1.0,0.0,40.00986751,N
0101000020E6100000C978EF03EBC852C0C12DABF2B5014440,-75.1393442,3763,2017.0,201725106438,0411,2017-12-11,W,M,31,shoulder,N,0101000020110F0000408C3B626EE85FC10CAEA929CB915241,N,4000 BLOCK N 07TH ST,0,-75.1393442,40.01336511,25,21:11:00,0.0,1.0,0.0,40.01336511,N
0101000020E61000009EA7CF4863C952C045F91FECD6034440,-75.14668484,3764,2017.0,201735106772,0411,2017-12-11,B,M,31,multi/head,N,0101000020110F0000E77A3CAC3AE95FC1ACA4F98E27945241,N,5000 BLOCK N BROAD ST,0,-75.14668485,40.02999641,35,21:56:00,0.0,1.0,0.0,40.02999641,N
0101000020E6100000E05B3F9A7DCF52C0B335AEC173FD4340,-75.24204117,3765,2017.0,201719105508,0111,2017-12-18,B,M,27,multi tors,N,0101000020110F0000C305656D98F35FC18A474D8B128D5241,N,6000 BLOCK W OXFORD ST,0,-75.24204117,39.98009511,19,20:38:00,1.0,0.0,1.0,39.98009511,N
0101000020E6100000AF805BDA5DCC52C02926EB4775FB4340,-75.19322833,3766,2016.0,201616049078,0411,2016-11-24,B,M,24,back,N,0101000020110F0000CE10E2F849EE5FC19FEC65D1DC8A5241,N,600 BLOCK N 35TH ST,0,-75.19322833,39.96451663,16,17:06:00,0.0,1.0,0.0,39.96451663,N
0101000020E6100000A0F600821EC752C02F8DFC4DEAFF4340,-75.11123705,3767,2016.0,201624102241,0411,2016-10-22,W,M,24,multi,N,0101000020110F0000B310522A60E55FC10D5B4784CD8F5241,N,900 BLOCK E ONTARIO ST,1,-75.11123705,39.99933791,24,19:05:00,0.0,1.0,0.0,39.99933791,N
0101000020E6100000604B1B50E7C852C0851A8D95FBFF4340,-75.13911822,3768,2016.0,201625084300,0111,2016-10-06,W,M,36,head/multi,N,0101000020110F0000E3FE3F1868E85FC1E68B94ACE08F5241,N,3200 BLOCK N REESE ST,1,-75.13911822,39.99986524,25,19:24:00,0.0,1.0,1.0,39.99986524,N
0101000020E6100000D4B1AD1315C852C01888F1DC73FF4340,-75.12628643,3769,2016.0,201624122850,0111,2016-12-23,W,M,17,head,N,0101000020110F0000D341D6FC02E75FC1672613354A8F5241,N,200 BLOCK E STELLA ST,1,-75.12628643,39.99572336,24,23:02:00,0.0,1.0,1.0,39.99572336,N
0101000020E61000005E9F18DD6AC452C00FAAFD6B33014440,-75.06902244,3770,2016.0,201615104695,0411,2016-10-27,W,M,27,hip,N,0101000020110F000055398D56C9E05FC11111366D3A915241,N,2200 BLOCK BRIDGE ST,1,-75.06902244,40.00938177,15,09:02:00,0.0,1.0,0.0,40.00938177,N
0101000020E610000045FD4709EEC852C00E66768A13014440,-75.13952858,3771,2016.0,201625097429,0111,2016-11-18,W,M,29,multi,N,0101000020110F0000C195D68373E85FC1B7607C1317915241,N,600 BLOCK RISING SUN AV,1,-75.13952858,40.00840884,25,16:11:00,0.0,1.0,1.0,40.00840884,N
0101000020E610000045FD4709EEC852C00E66768A13014440,-75.13952858,3772,2016.0,201625097429,3006,2016-11-18,W,M,24,arm,N,0101000020110F0000C195D68373E85FC1B7607C1317915241,N,600 BLOCK RISING SUN AV,1,-75.13952858,40.00840884,25,16:11:00,0.0,1.0,0.0,40.00840884,N
0101000020E6100000C882DB3D6DC752C095F7EDFBA2054440,-75.11604258,3773,2016.0,201635096007,0111,2016-11-08,B,F,23,chest,N,0101000020110F000036FB10E7E5E55FC19DD3D6E525965241,N,100 BLOCK E GODFREY AVE,0,-75.11604258,40.04403638,35,22:18:00,1.0,0.0,1.0,40.04403638,N
0101000020E610000026F145BDD8BE52C004D3827A270A4440,-74.98197872,3774,2016.0,201608043669,0111,2016-11-22,b,M,29,Multi,N,0101000020110F0000656525EC52D75FC151FB523E299B5241,N,11000 BLOCK WALDEMIRE DR,0,-74.98197872,40.07932979,08,11:10:00,0.0,1.0,1.0,40.07932979,N
0101000020E61000001B25D84DA3C452C0AB698B29E0014440,-75.07246729,3775,2017.0,201715000487,0300,2017-01-02,W,M,27,multi,N,0101000020110F0000434E343529E15FC1D7FF84F9F9915241,N,1900 BLOCK PRATT ST,1,-75.07246729,40.01465339,15,22:59:00,1.0,0.0,0.0,40.01465339,N
0101000020E6100000639AC850FEC752C0B7FD3C5725FF4340,-75.12489719,3776,2016.0,201624097017,0411,2016-10-07,B,F,18,leg,N,0101000020110F0000E2054553DCE65FC1DE387228F38E5241,N,300 BLOCK E CAMBRIA ST,0,-75.12489719,39.99332705,24,23:55:00,1.0,0.0,0.0,39.99332705,N
0101000020E610000077D84466EECE52C077EF2C6AC5FA4340,-75.23330075,3777,2016.0,201618085760,0111,2016-11-20,B,M,30,back,N,0101000020110F00001E63BB2EA5F25FC12D4670F2198A5241,N,100 BLOCK S 56TH ST,0,-75.23330075,39.95914962,18,03:34:00,0.0,1.0,1.0,39.95914962,N
0101000020E6100000D5CAC67B7CC852C0DE1E637213FF4340,-75.13259787,4198,2017.0,201725040706,0411,2017-05-18,B,M,23,multi,N,0101000020110F00009EFB5BA2B2E75FC105794052DF8E5241,N,2800 BLOCK MASCHER ST,0,-75.13259787,39.99278097,25,22:47:00,0.0,1.0,0.0,39.99278097,N
0101000020E6100000D5CAC67B7CC852C0DE1E637213FF4340,-75.13259787,4199,2017.0,201725040723,0411,2017-05-19,B,M,51,foot,N,0101000020110F00009EFB5BA2B2E75FC105794052DF8E5241,N,2800 BLOCK MASCHER ST,0,-75.13259787,39.99278097,25,01:06:00,0.0,1.0,0.0,39.99278097,N
0101000020E610000052E5A4C593CA52C0192564F7CFFF4340,-75.16526929,4200,2017.0,201739076452,0411,2017-09-29,B,M,30,head,N,0101000020110F00005C452CE03FEB5FC10BDFFE50B08F5241,N,2000 BLOCK W CAMBRIA ST,0,-75.16526929,39.99853413,39,01:45:00,0.0,1.0,0.0,39.99853413,N
0101000020E6100000E814E467E3C952C089071886DD084440,-75.15450475,4201,2017.0,201714084839,0111,2017-09-29,B,M,38,head,N,0101000020110F0000E717C64C14EA5FC1DF568E07BB995241,N,7500 BLOCK E TULPEHOCKEN ST,0,-75.15450475,40.06926037,14,11:45:00,0.0,1.0,1.0,40.06926037,N
0101000020E6100000E62E78870ACB52C015DA835A1DFE4340,-75.17251765,4202,2017.0,201722081782,0411,2017-09-29,B,M,06,shoulder,N,0101000020110F00008F89BB9809EC5FC13C249986CE8D5241,N,2300 BLOCK W NORRIS ST,0,-75.17251765,39.9852708,22,19:49:00,0.0,1.0,0.0,39.9852708,N
0101000020E61000001C89656D32CA52C07182C2E268034440,-75.15932784,4203,2017.0,201714085198,0111,2017-09-30,B,M,25,head/multi,N,0101000020110F000021F79F869AEA5FC1B4801F83AD935241,N,0 BLOCK E ABBOTTSFORD AV,0,-75.15932784,40.02663836,14,01:13:00,0.0,1.0,1.0,40.02663836,N
0101000020E6100000B7206307F8C852C061DAFD4B4EFA4340,-75.14013848,4204,2017.0,201706042326,0411,2017-09-30,W,M,32,multi,N,0101000020110F000023E8097D84E85FC1A3052AF795895241,N,300 BLOCK N WATER ST,0,-75.14013848,39.95551443,06,01:52:00,0.0,1.0,0.0,39.95551443,N
0101000020E610000040962E9230C952C03B4D6E2DF6024440,-75.14358954,4205,2017.0,201735070868,0411,2017-08-19,B,M,21,multi,N,0101000020110F00006626EF87E4E85FC15AD3694A2E935241,N,4600 BLOCK N MARVINE ST,0,-75.14358955,40.02313774,35,21:55:00,0.0,1.0,0.0,40.02313774,N
0101000020E6100000EBB8D04BBBCD52C05BC84C3743F84340,-75.21455665,4206,2017.0,201712061318,3010,2017-08-21,B,M,23,head,N,0101000020110F0000B49460899BF05FC1DCBED27A52875241,N,5000 BLOCK WOODLAND AVE,0,-75.21455665,39.93955127,12,14:43:00,1.0,0.0,1.0,39.93955127,N
0101000020E6100000A6A37785D9CB52C05FFE5426C6FC4340,-75.18515145,4207,2017.0,201722069588,0411,2017-08-21,B,M,21,throat,N,0101000020110F00002A86933169ED5FC1D5A9FD21528C5241,N,1200 BLOCK N 30TH ST,0,-75.18515145,39.97479705,22,21:22:00,0.0,1.0,0.0,39.97479705,N
0101000020E610000028EA2F685FCE52C04FCF166B13FB4340,-75.22457318,4208,2017.0,201719072093,0411,2017-08-21,B,M,21,multi,N,0101000020110F000085559E4BB2F15FC1CAA5C860708A5241,N,N 52ND ST / ARCH ST,0,-75.22457318,39.9615301,19,21:37:00,0.0,1.0,0.0,39.9615301,N
0101000020E610000082D49AA401CA52C0DBCFD67F25004440,-75.15635028,4209,2017.0,201739065862,0411,2017-08-22,B,M,28,leg,N,0101000020110F00004DBD27A947EA5FC1FF7227250F905241,N,1600 BLOCK W LIPPINCOTT ST,0,-75.15635028,40.00114439,39,12:12:00,0.0,1.0,0.0,40.00114439,N
0101000020E61000002868AC6008C752C0A5697142F8044440,-75.10988633,4210,2017.0,201702047610,0300,2017-08-22,B,M,25,legs,N,0101000020110F0000A6DC2F933AE55FC18DAAE28068955241,N,500 BLOCK ADAMS AV,0,-75.10988633,40.03882628,02,18:32:00,0.0,1.0,0.0,40.03882628,N
0101000020E6100000AE5870FDC3C952C0815F9F106C014440,-75.15258728,4211,2017.0,201739076931,0411,2017-09-30,B,M,25,multi,N,0101000020110F00006C10DCEFDEE95FC1C4B4393C79915241,N,3800 BLOCK N 15TH ST,0,-75.15258728,40.01111039,39,17:24:00,0.0,1.0,0.0,40.01111038,N
0101000020E6100000710081F763C552C0C53FA694DB034440,-75.08422649,4212,2017.0,201715075096,0411,2017-08-07,B,M,24,leg,N,0101000020110F0000A89D017770E25FC1CD71B0B92C945241,N,5400 BLOCK RUTLAND ST,0,-75.08422649,40.03013857,15,20:40:00,0.0,1.0,0.0,40.03013857,N
0101000020E6100000213E8FD596CA52C0847B0A25B8FC4340,-75.16545619,4213,2017.0,201722065364,0111,2017-08-07,B,M,27,multi,N,0101000020110F0000796EBB1345EB5FC18AD7849C428C5241,N,19TH/SEYBERT ST,0,-75.16545619,39.97436965,22,22:19:00,0.0,1.0,1.0,39.97436965,N
,,4214,2017.0,201735084544,0411,2017-09-30,B,M,25,thigh,N,,N,5700 BLOCK N 02ND ST,0,,,35,21:40:00,0.0,1.0,0.0,,N
0101000020E610000015B8C87F39C452C057A7F3763E034440,-75.06600947,4215,2017.0,201715094101,0411,2017-10-01,B,M,29,abdom,N,0101000020110F0000D22ACE7C75E05FC1C85B74767E935241,N,6000 BLOCK HAWTHORNE ST,0,-75.06600947,40.02534377,15,21:48:00,0.0,1.0,0.0,40.02534377,N
0101000020E6100000C7B3D32807CF52C03CC458090AFB4340,-75.23481198,4216,2017.0,201719080128,0411,2017-09-18,B,M,18,leg,N,0101000020110F0000D31F693DCFF25FC1AE8184FB658A5241,N,5700 BLOCK MARKET ST,0,-75.23481198,39.96124379,19,14:58:00,0.0,1.0,0.0,39.96124379,N
0101000020E6100000220A988682C752C0002E122480FE4340,-75.11734166,4217,2017.0,201724092512,0411,2017-09-18,B,M,23,legs,N,0101000020110F000036214B0E0AE65FC1BF6244073C8E5241,N,2100 BLOCK E WILLIAM ST,0,-75.11734166,39.98828555,24,19:11:00,0.0,1.0,0.0,39.98828555,N
0101000020E6100000415FBC1706CA52C020E781B840084440,-75.15662187,4218,2017.0,201714081275,0411,2017-09-18,B,M,45,abdom,N,0101000020110F0000C47A15384FEA5FC1E8069D030D995241,N,7300 BLOCK LIMEKILN PIKE,0,-75.15662187,40.06447512,14,21:06:00,0.0,1.0,0.0,40.06447512,N
0101000020E610000060BB8B627FC852C0D80ABBA4C1FF4340,-75.13277496,4219,2017.0,201725072664,0111,2017-08-24,B,M,38,torso,N,0101000020110F00005D170790B7E75FC10CABEE6FA08F5241,N,100 BLOCK W LIPPINCOTT ST,0,-75.13277496,39.99809703,25,21:11:00,0.0,1.0,1.0,39.99809703,N
0101000020E61000006879FDCD34C552C0B7A737E582044440,-75.08134794,4220,2017.0,201702048065,0411,2017-08-24,B,M,18,ankle,N,0101000020110F0000AB9FED5A20E25FC111092D50E6945241,N,1400 BLOCK HIGBEE ST,0,-75.08134794,40.03524461,02,23:29:00,0.0,1.0,0.0,40.03524461,N
0101000020E6100000CDE49B6D6EC752C0F929334A3C044440,-75.116115,4221,2017.0,201735084840,0411,2017-10-01,B,M,35,legs,N,0101000020110F000008D104EBE7E55FC171B3ADFE97945241,N,RISING SUN AV / E CLARKSON AV,0,-75.116115,40.0330899,35,21:58:00,0.0,1.0,0.0,40.0330899,N
0101000020E6100000BD022C4D25CB52C03C781652B8034440,-75.1741517,4222,2017.0,201714086024,0411,2017-10-02,B,F,29,legs,N,0101000020110F000078946F1237EC5FC1E0FEC09D05945241,N,5300 BLOCK WAYNE AV,0,-75.1741517,40.02906252,14,17:18:00,1.0,0.0,0.0,40.02906252,N
0101000020E610000097058F46B0C952C0489769C1AC014440,-75.15138401,4223,2017.0,201739100463,0111,2017-12-30,W,M,46,chest,N,0101000020110F000058CD3973BDE95FC10B8224F8C0915241,N,3900 BLOCK NICE ST,1,-75.15138401,40.01308458,39,13:29:00,0.0,1.0,1.0,40.01308458,N
0101000020E61000005FB33B2851C752C04F0C2483B7FE4340,-75.11432844,4224,2018.0,201824060695,0411,2018-07-16,W,M,24,abdomen,N,0101000020110F0000C01BC432B6E55FC137286C68798E5241,N,2100 BLOCK E ANN ST,1,-75.11432844,39.98997535,24,15:42:00,0.0,1.0,0.0,39.98997535,N
0101000020E6100000CFEEB9E131C852C0020BE40265FF4340,-75.12804454,4225,2018.0,201824042930,0411,2018-05-25,W,M,18,chest,N,0101000020110F00009E3066EA33E75FC1A90F15BE398F5241,N,3000 BLOCK A ST,1,-75.12804454,39.99527013,24,15:53:00,0.0,1.0,0.0,39.99527012,N
0101000020E610000066348F4F8ACB52C01B2E935D40FE4340,-75.18031682,21766,2018.0,201822073445,0111,2018-09-15,B,M,32,multi,N,0101000020110F0000175382A5E2EC5FC12941B955F58D5241,N,2800 BLOCK RIDGE AV,0,-75.18031682,39.98633928,22,01:24:00,0.0,1.0,1.0,39.98633928,N
0101000020E61000009B5EDEF3EECE52C0D865195EA0F94340,-75.23333451,31371,2018.0,201818066001,0411,2018-10-14,B,M,18,thigh,N,0101000020110F0000F6D9401FA6F25FC16A931C44D5885241,N,5500 BLOCK Walton Ave,0,-75.23333451,39.95020653,18,19:35:00,1.0,0.0,0.0,39.95020653,N
0101000020E610000078ECEBE978CB52C0AFB8D5FF7BF64340,-75.17925499,31372,2018.0,201801038994,0411,2018-10-14,B,M,40,thigh,N,0101000020110F0000339D8E18C5EC5FC10AB542495A855241,N,2000 BLOCK Snyder Ave,0,-75.17925499,39.92565916,01,20:29:00,0.0,1.0,0.0,39.92565916,N
0101000020E6100000746C6F7D79C552C054030793E6014440,-75.08554016,31373,2018.0,201815093657,0411,2018-10-14,B,M,31,multi,N,0101000020110F00003FDC2D0695E25FC197EFCB1501925241,N,4600 BLOCK Frankford Ave,0,-75.08554016,40.01484907,15,21:02:00,0.0,1.0,0.0,40.01484907,N
0101000020E6100000E92B061704C952C04B8504CECAFF4340,-75.14087463,33601,2018.0,201825082743,0411,2018-10-18,B,M,25,multi,N,0101000020110F0000705EB3F998E85FC1806A0B98AA8F5241,N,600 BLOCK W Clearfield St,0,-75.14087463,39.99837661,25,17:38:00,0.0,1.0,0.0,39.99837661,N
0101000020E6100000FD6D2E82AFC852C077F20AC096014440,-75.13571219,33605,2018.0,201825082882,0411,2018-10-19,W,M,40,chest,N,0101000020110F0000341A2B4E09E85FC1C11D5B91A8915241,N,4000 BLOCK N 5th St,1,-75.13571219,40.01241303,25,07:47:00,0.0,1.0,0.0,40.01241303,N
0101000020E6100000D52E5C0C14CB52C018DE5979D1094440,-75.17309865,33606,2018.0,201814089670,0111,2018-10-19,B,M,39,multi,N,0101000020110F0000F05809C419EC5FC10E1455C8C99A5241,N,8200 BLOCK Fayette St,0,-75.17309865,40.07670514,14,18:53:00,0.0,1.0,1.0,40.07670514,N
0101000020E6100000023C9260E4C452C0F307C1B26B024440,-75.07643904,21776,2018.0,201815084502,3010,2018-09-16,B,M,27,torso,N,0101000020110F00005D73BABD97E15FC1A1AABFB694925241,N,5000 BLOCK HAWTHORNE ST,0,-75.07643904,40.01891169,15,18:29:00,0.0,1.0,1.0,40.01891169,N
0101000020E6100000B4320A17ECC752C03A287A430E034440,-75.12378479,33607,2018.0,201825083151,0300,2018-10-20,W,M,27,stomach,N,0101000020110F000047C9085EBDE65FC15B28F50049935241,N,4800 BLOCK Rising Sun Ave,1,-75.12378479,40.02387279,25,01:31:00,0.0,1.0,0.0,40.02387279,N
0101000020E6100000A7C43BE161CB52C09FA39FBA03FF4340,-75.17784911,33608,2018.0,201822084478,0411,2018-10-20,B,M,25,torso,N,0101000020110F0000B45F70F89DEC5FC11057A9E5CD8E5241,N,2700 BLOCK W York St,0,-75.17784911,39.9923013,22,15:21:00,0.0,1.0,0.0,39.9923013,N
0101000020E61000004F5525BA3CCE52C002FD53E46FFA4340,-75.22245649,32652,2018.0,201818066701,0411,2018-10-18,B,M,23,multi,N,0101000020110F000001355F6377F15FC14D651330BB895241,N,5000 BLOCK Walnut St,0,-75.22245649,39.95653967,18,01:16:00,0.0,1.0,0.0,39.95653967,N
0101000020E61000000EC8F3533BC952C04FD7C9CFFC024440,-75.14424609,33609,2018.0,201835089253,0411,2018-10-21,B,M,15,leg,N,0101000020110F0000FA787DCDF6E85FC19394FEA535935241,N,4600 BLOCK N 12th St,0,-75.14424609,40.0233402,35,18:07:00,0.0,1.0,0.0,40.0233402,N
0101000020E6100000B4DB99CF5AC952C0EFAE2FE9DA014440,-75.14616766,32331,2018.0,201825082265,0411,2018-10-17,B,M,22,leg,N,0101000020110F000064529D472CE95FC166FDBB26F4915241,N,4000 BLOCK N 12th St,0,-75.14616766,40.01449313,25,00:12:00,0.0,1.0,0.0,40.01449313,N
0101000020E61000001C0C755821C952C0B2A83E462F064440,-75.14266025,32332,2018.0,201835088015,0411,2018-10-17,B,M,31,thigh,N,0101000020110F000069A641ABCAE85FC100C4618AC1965241,N,6200 BLOCK N Broad St,0,-75.14266025,40.04831771,35,19:35:00,0.0,1.0,0.0,40.0483177,N
0101000020E6100000B6C4E30545CC52C0EA8ECDA771F64340,-75.19171283,32333,2018.0,201801039348,0411,2018-10-17,B,M,43,shoulder,N,0101000020110F0000DD73C8CB1FEE5FC16457A1D44E855241,N,2700 BLOCK Winton Terrace,0,-75.19171283,39.92534349,01,20:48:00,0.0,1.0,0.0,39.92534349,N
0101000020E6100000333D7A2628CC52C006D8269945F64340,-75.18995058,32334,2018.0,201801039350,0411,2018-10-17,B,M,27,neck,N,0101000020110F0000D9BEB9C0EEED5FC163C4F3091E855241,N,2300 BLOCK Baily Terrace,0,-75.18995058,39.92399897,01,22:44:00,0.0,1.0,0.0,39.92399897,N
0101000020E6100000333D7A2628CC52C006D8269945F64340,-75.18995058,32335,2018.0,201801039351,0411,2018-10-17,B,M,27,multi,N,0101000020110F0000D9BEB9C0EEED5FC163C4F3091E855241,N,2300 BLOCK Baily Terrace,0,-75.18995058,39.92399897,01,22:45:00,0.0,1.0,0.0,39.92399897,N
0101000020E61000008DA2BDB02BCC52C0D83AC48188F74340,-75.19016665,33610,2018.0,201817043811,0411,2018-10-21,B,M,16,stomach,N,0101000020110F00000FDC1AC4F4ED5FC12CA190AB83865241,N,1500 BLOCK S Etting St,0,-75.19016665,39.93385336,17,19:42:00,0.0,1.0,0.0,39.93385336,N
0101000020E6100000C5DDC5A0B8C952C0F602DCC142FF4340,-75.1518938,33611,2018.0,201825083614,0411,2018-10-21,B,M,44,back,N,0101000020110F000051A532A3CBE95FC1696EC1C4138F5241,N,1200 BLOCK W Silver St,0,-75.1518938,39.99422477,25,20:55:00,0.0,1.0,0.0,39.99422477,N
0101000020E610000043680C8CDFCA52C0C415E50CA4034440,-75.16989423,21761,2018.0,201839065010,0411,2018-09-14,B,M,27,arm,N,0101000020110F0000E3925096C0EB5FC12D162922EF935241,N,5200 BLOCK KNOX ST,0,-75.16989423,40.02844392,39,09:27:00,0.0,1.0,0.0,40.02844392,N
0101000020E6100000E428C44C30CA52C0F96B2E0E19FF4340,-75.15919799,21762,2018.0,201822073145,0111,2018-09-14,B,M,32,multi,N,0101000020110F00002DEF83E996EA5FC18406ED89E58E5241,N,2600 BLOCK N CHADWICK ST,0,-75.15919799,39.99295213,22,10:41:00,0.0,1.0,1.0,39.99295213,N
0101000020E6100000F628D8561ECA52C0F583571EE6004440,-75.15810176,21763,2018.0,201839065194,0411,2018-09-14,B,M,29,abdomen,N,0101000020110F0000777D7B6778EA5FC1D59721B6E4905241,N,1700 BLOCK W TIOGA ST,0,-75.15810176,40.00702266,39,21:06:00,0.0,1.0,0.0,40.00702266,N
0101000020E6100000D0462A63AEC852C00C75BB0B52004440,-75.13564376,21764,2018.0,201825072717,0411,2018-09-14,B,M,42,thigh,N,0101000020110F00006F76A46607E85FC1DCD3CA8840905241,N,400 BLOCK W ONTARIO ST,0,-75.13564376,40.00250384,25,21:21:00,0.0,1.0,0.0,40.00250384,N
0101000020E610000050BCF35958CA52C05CF75E95EEFE4340,-75.16164254,21765,2018.0,201822073373,0411,2018-09-14,B,M,62,leg,N,0101000020110F0000415295F1DAEA5FC19242C974B68E5241,N,N 18TH ST / W CUMBERLAND ST,0,-75.16164254,39.99165599,22,22:15:00,0.0,1.0,0.0,39.99165599,N
0101000020E6100000E0AE87C477C852C00CA792222EFF4340,-75.13231004,3312,2018.0,201825051840,0411,2018-07-04,W,F,29,leg,N,0101000020110F0000B7C7BA9FAAE75FC16A2439E8FC8E5241,N,2800 BLOCK MASCHER ST,1,-75.13231004,39.99359544,25,23:24:00,0.0,1.0,0.0,39.99359543,N
0101000020E6100000E1C50C9E53CF52C055320054F1FC4340,-75.2394786,3313,2018.0,201819054958,0411,2018-07-04,B,M,17,head,N,0101000020110F0000D9D97F1C51F35FC15CE799FC818C5241,N,1600 BLOCK N REDFIELD ST,0,-75.2394786,39.97611475,19,23:27:00,0.0,1.0,0.0,39.97611475,N
0101000020E61000008A90998F14C952C01E3CEA1A73034440,-75.14187994,3314,2017.0,201735060605,0411,2017-07-18,W,F,42,head,N,0101000020110F00004998FAF3B4E85FC1A78FBFD8B8935241,N,N 11TH ST / W ROCKLAND ST,1,-75.14187994,40.02695023,35,07:37:00,0.0,1.0,0.0,40.02695023,N
0101000020E610000056FD005A29C552C06E6D028892034440,-75.0806489,3315,2017.0,201715067976,0111,2017-07-18,B,F,25,multi,N,0101000020110F0000488DA7E60CE25FC1FCB6CAB3DB935241,N,1200 BLOCK SANGER ST,0,-75.0806489,40.02790928,15,13:13:00,0.0,1.0,1.0,40.02790928,N
0101000020E6100000F3D796C7FBC952C05F16C90D75014440,-75.15599241,3316,2017.0,201739055316,0411,2017-07-18,B,F,22,multi,N,0101000020110F0000197C87B33DEA5FC1CDD5E73383915241,N,3700 BLOCK N BOUVIER ST,0,-75.15599241,40.0113847,39,20:09:00,0.0,1.0,0.0,40.0113847,N
0101000020E61000004096B2CA54C552C018622FF321024440,-75.08330028,3317,2017.0,201715068118,0111,2017-07-18,B,M,37,head,N,0101000020110F0000A29945B056E25FC1D719D7ED42925241,N,1600 BLOCK MARGARET ST,0,-75.08330028,40.01666107,15,21:19:00,0.0,1.0,1.0,40.01666107,N
0101000020E6100000964FA099B1C852C026137D5F58034440,-75.13583985,3318,2018.0,201835042237,0411,2018-05-21,B,F,20,multi/head,N,0101000020110F000018E2ACDB0CE85FC1C6979B329B935241,N,600 BLOCK W ROCKLAND ST,0,-75.13583986,40.02613443,35,03:05:00,0.0,1.0,0.0,40.02613443,N
